label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
open_palm,0.0,0.0,0.0,0.12439478,-0.111230426,-0.04759065,0.21078973,-0.2933417,-0.0627691,0.25289536,-0.44453838,-0.07722143,0.28731355,-0.56183255,-0.09170059,0.08285753,-0.51265305,-0.016599523,0.12148867,-0.689428,-0.056499757,0.14884327,-0.8029756,-0.09391878,0.1743155,-0.90151244,-0.120922446,0.0023465937,-0.5263331,-0.024302602,0.014164635,-0.73425335,-0.058581848,0.027112842,-0.87665594,-0.09294169,0.0372233,-0.9993056,-0.11825052,-0.07017706,-0.49386132,-0.041822817,-0.08236896,-0.69604826,-0.08005964,-0.07945571,-0.8323892,-0.11019748,-0.072812974,-0.95576197,-0.13065661,-0.14010547,-0.42412066,-0.064760715,-0.17271106,-0.57111937,-0.10417003,-0.18726051,-0.6812374,-0.12457478,-0.19567229,-0.7913156,-0.1374373
open_palm,0.0,0.0,0.0,0.12113028,-0.107511036,-0.041279845,0.20584512,-0.29240516,-0.051707722,0.25352412,-0.4440314,-0.062479924,0.29125142,-0.5583574,-0.0731277,0.085749954,-0.5072955,-0.005327229,0.12660274,-0.6840678,-0.039875746,0.15383682,-0.79708266,-0.07367179,0.17774403,-0.89322144,-0.09807754,0.008145459,-0.524792,-0.014560784,0.020970514,-0.73563194,-0.044339657,0.03430401,-0.878381,-0.0765017,0.044237066,-0.99901956,-0.09981828,-0.06391513,-0.498049,-0.03330759,-0.075592875,-0.7034982,-0.06759095,-0.070905134,-0.83875465,-0.096350685,-0.062402774,-0.95962757,-0.11597204,-0.13510938,-0.43542048,-0.056998037,-0.16687149,-0.5832457,-0.09270417,-0.17850561,-0.6935141,-0.111084625,-0.1822068,-0.80323774,-0.12271302
open_palm,0.0,0.0,0.0,0.12807438,-0.11406524,-0.04632464,0.21527302,-0.2980813,-0.05628817,0.25668004,-0.45367226,-0.065562315,0.29302424,-0.56934935,-0.073192894,0.07358732,-0.5137579,0.003477757,0.11274189,-0.6950143,-0.027477937,0.13931818,-0.80662084,-0.06037167,0.162676,-0.90440124,-0.08422629,-0.0033195908,-0.5318997,-0.001689855,0.012351722,-0.7409557,-0.027576061,0.029154904,-0.8810908,-0.057891484,0.044582754,-0.99900424,-0.08001881,-0.0729643,-0.50929075,-0.017809268,-0.07849202,-0.7116862,-0.048845932,-0.06452243,-0.8457023,-0.07517989,-0.046452098,-0.9635128,-0.092853285,-0.14151606,-0.45124412,-0.03983141,-0.1627642,-0.6061885,-0.0708217,-0.16170156,-0.7145436,-0.08549613,-0.15073529,-0.8177354,-0.094654925
open_palm,0.0,0.0,0.0,0.13254066,-0.11848804,-0.045162424,0.2228479,-0.31295103,-0.05240965,0.26857743,-0.47339642,-0.05869919,0.3077843,-0.58730835,-0.06440342,0.08520235,-0.51200706,-0.00012623704,0.12911597,-0.69036704,-0.030438019,0.15685472,-0.8036021,-0.062868044,0.18196905,-0.9002004,-0.086741865,0.00334807,-0.52586466,-0.0049802614,0.019978274,-0.73585737,-0.030200712,0.034065355,-0.87836885,-0.061875574,0.04605262,-0.9989376,-0.08570205,-0.0711461,-0.49769068,-0.019823829,-0.07743583,-0.6992645,-0.05070553,-0.070645325,-0.8300819,-0.079789385,-0.060082566,-0.94607544,-0.10004869,-0.14526527,-0.43124798,-0.040108815,-0.17326614,-0.5772281,-0.07289138,-0.18368651,-0.6833553,-0.09069872,-0.18643868,-0.7899514,-0.102326974
open_palm,0.0,0.0,0.0,0.13620967,-0.11130155,-0.069599435,0.2291668,-0.29313618,-0.094852224,0.27228925,-0.45627695,-0.11486616,0.31452996,-0.5847941,-0.13412328,0.09705581,-0.50599307,-0.047945373,0.12102446,-0.7023902,-0.091569394,0.1307373,-0.8290966,-0.12790109,0.13625488,-0.94071186,-0.15505858,0.006509064,-0.5126643,-0.04701162,0.0037697207,-0.7295137,-0.087469935,0.0017126271,-0.87363803,-0.12485434,-0.0014508768,-0.9999978,-0.15207599,-0.076828435,-0.4723882,-0.055950556,-0.10181208,-0.6737248,-0.10172814,-0.1147712,-0.80600137,-0.13556513,-0.12285268,-0.9283153,-0.15763351,-0.15690285,-0.3942298,-0.07136311,-0.20461075,-0.53652483,-0.11902382,-0.2345296,-0.6374307,-0.14415091,-0.2588479,-0.7428576,-0.15897056
open_palm,0.0,0.0,0.0,0.12559009,-0.12938087,-0.05094513,0.20767699,-0.32644147,-0.0618202,0.25626817,-0.4989495,-0.07146827,0.29073426,-0.63179326,-0.08010877,0.0747991,-0.5280784,0.0037453498,0.10102704,-0.718807,-0.023486778,0.11316267,-0.8363255,-0.054884013,0.12260404,-0.93982047,-0.07939873,-0.012704405,-0.5336861,0.0010990093,-0.015265001,-0.7436649,-0.021784943,-0.013869283,-0.8823192,-0.05445272,-0.013168812,-0.99991196,-0.07989617,-0.0945998,-0.49587008,-0.0126622105,-0.12075444,-0.6969448,-0.042418458,-0.12934138,-0.8286888,-0.073267624,-0.13158293,-0.9477251,-0.095646635,-0.17346792,-0.42356333,-0.03243706,-0.21974555,-0.56625116,-0.06655571,-0.2445623,-0.6695607,-0.086653575,-0.26014334,-0.77605134,-0.09995838
open_palm,0.0,0.0,0.0,0.12916772,-0.12660807,-0.056502458,0.2134003,-0.32672188,-0.070606455,0.2580901,-0.4986661,-0.08168099,0.29389825,-0.6299101,-0.09156947,0.077968046,-0.5214444,-0.012110866,0.107073046,-0.7113355,-0.043750994,0.121634126,-0.8291579,-0.07586027,0.13349292,-0.9328614,-0.10048362,-0.008816284,-0.52927744,-0.013131101,-0.007755748,-0.7407693,-0.04063259,-0.0066177673,-0.8806855,-0.0734326,-0.006575474,-0.9999772,-0.098268464,-0.08914319,-0.4926889,-0.024939455,-0.11339044,-0.69321764,-0.058980387,-0.12336534,-0.825849,-0.09052641,-0.12703376,-0.94573355,-0.112667896,-0.16708995,-0.41909158,-0.042813208,-0.21325728,-0.56084317,-0.08005463,-0.23713562,-0.6623615,-0.10114317,-0.25180918,-0.767435,-0.114781186
open_palm,0.0,0.0,0.0,0.12832746,-0.11916081,-0.05821817,0.21334855,-0.31967655,-0.07230946,0.2550161,-0.49277356,-0.08289752,0.28671905,-0.61924464,-0.09281802,0.074431494,-0.51919156,-0.020742511,0.10139436,-0.70994073,-0.0543503,0.11599061,-0.82840675,-0.08645074,0.12847182,-0.93201786,-0.110976554,-0.0123605365,-0.52290446,-0.021599412,-0.01434421,-0.7367379,-0.051819105,-0.01386117,-0.878242,-0.085128866,-0.014077892,-0.9998996,-0.110515796,-0.09053118,-0.4833252,-0.032944124,-0.11655421,-0.6840037,-0.06958733,-0.12618005,-0.82075167,-0.10261763,-0.12980765,-0.9443606,-0.12585804,-0.16633238,-0.408059,-0.050354056,-0.21442679,-0.5505581,-0.09036208,-0.23972225,-0.65484965,-0.11386091,-0.2565053,-0.7631787,-0.12946637
open_palm,0.0,0.0,0.0,0.12543233,-0.12198466,-0.06656285,0.2076404,-0.31229576,-0.08853613,0.24038841,-0.47573715,-0.1057788,0.27493307,-0.60393363,-0.12268356,0.067491144,-0.5056922,-0.04037972,0.08811859,-0.6997665,-0.08365382,0.09813075,-0.8261778,-0.12072989,0.1053515,-0.93522507,-0.14783666,-0.021714432,-0.50374913,-0.041012704,-0.028620014,-0.7219737,-0.08075645,-0.033792257,-0.8712694,-0.11926616,-0.039093558,-0.9992343,-0.14751574,-0.100582175,-0.45721075,-0.051932264,-0.13077356,-0.6574715,-0.097459614,-0.14806439,-0.7953865,-0.13437344,-0.1587067,-0.9191446,-0.15892227,-0.1764151,-0.3734341,-0.069053344,-0.22488129,-0.5120224,-0.11630259,-0.2531973,-0.61418927,-0.14262927,-0.275305,-0.71939874,-0.15906794
open_palm,0.0,0.0,0.0,0.13137054,-0.11480506,-0.06395174,0.21902646,-0.30550316,-0.082469836,0.26067597,-0.47543904,-0.09642644,0.2949198,-0.6048512,-0.10949141,0.08466151,-0.51566166,-0.02775395,0.11142133,-0.7053735,-0.06354451,0.12350865,-0.8246187,-0.09739021,0.13311936,-0.93066067,-0.12339416,-0.0017784161,-0.52208626,-0.02688922,-0.0016071831,-0.73446673,-0.05903633,-0.0013473597,-0.87677944,-0.09431287,-0.001648748,-0.9999975,-0.12096092,-0.080969065,-0.48347235,-0.03649233,-0.10368959,-0.6819569,-0.074661635,-0.11254508,-0.8177044,-0.10811727,-0.11474958,-0.9417744,-0.13134159,-0.15853444,-0.40726015,-0.052550647,-0.20261015,-0.5466951,-0.09368797,-0.22397418,-0.6478976,-0.11708175,-0.2367787,-0.7530592,-0.13212502
open_palm,0.0,0.0,0.0,0.1323229,-0.112206295,-0.06447609,0.22083983,-0.30066434,-0.08232754,0.26449734,-0.46919194,-0.09578191,0.29793972,-0.59667325,-0.10872521,0.084071405,-0.5130418,-0.027193401,0.11252355,-0.70371544,-0.0630382,0.1265541,-0.82323915,-0.09683162,0.13817106,-0.9282188,-0.122772865,-0.002563409,-0.51937354,-0.026122944,-0.0012202951,-0.7346422,-0.059249558,0.0013456615,-0.8782902,-0.0947344,0.0030077528,-0.9999943,-0.12153454,-0.08139791,-0.48085734,-0.03602087,-0.10306,-0.6842204,-0.076373465,-0.10825722,-0.8217691,-0.11154003,-0.10758302,-0.9460874,-0.13555732,-0.1580561,-0.4064941,-0.05229315,-0.19992112,-0.5536569,-0.09608549,-0.22135912,-0.65973485,-0.12189712,-0.23527822,-0.769257,-0.13867243
open_palm,0.0,0.0,0.0,0.12270539,-0.12025944,-0.061198153,0.20762548,-0.30843213,-0.08131989,0.24942093,-0.47512472,-0.09783569,0.28139716,-0.60856533,-0.11410989,0.07033388,-0.511758,-0.029843153,0.095946446,-0.70144415,-0.06849155,0.10803538,-0.82149106,-0.10345531,0.11842386,-0.9285136,-0.12983306,-0.015843263,-0.516916,-0.032052495,-0.016194614,-0.731536,-0.06677117,-0.014127274,-0.875848,-0.101893365,-0.012368318,-0.99992234,-0.12837924,-0.09347092,-0.47625446,-0.04469443,-0.118682735,-0.68005943,-0.08514668,-0.12645261,-0.8173233,-0.117966056,-0.12708017,-0.94218993,-0.14066508,-0.16656387,-0.39837098,-0.063508585,-0.21534353,-0.54200757,-0.10662318,-0.23941673,-0.647908,-0.13029295,-0.25478822,-0.7574246,-0.14560015
open_palm,0.0,0.0,0.0,0.1300987,-0.11435539,-0.070533305,0.21941571,-0.306723,-0.09377426,0.25566387,-0.47776496,-0.111470975,0.29694003,-0.6069379,-0.12894344,0.078121625,-0.50775075,-0.04309751,0.101708464,-0.70070213,-0.08683103,0.11330115,-0.8249471,-0.12413367,0.12344765,-0.9331705,-0.15184388,-0.012939294,-0.50781626,-0.041900102,-0.017679587,-0.7257098,-0.082207926,-0.02060687,-0.8729344,-0.12088498,-0.022658003,-0.99974203,-0.14990135,-0.09275851,-0.46367586,-0.0514,-0.120829836,-0.6629776,-0.09691168,-0.13388422,-0.80003524,-0.1331496,-0.13925083,-0.92555916,-0.1579717,-0.16993491,-0.3823968,-0.06761787,-0.21805151,-0.52224207,-0.11447135,-0.24195553,-0.62577206,-0.14083877,-0.25741303,-0.7350325,-0.15813863
open_palm,0.0,0.0,0.0,0.12052549,-0.1180873,-0.06962877,0.20529619,-0.3082704,-0.0948876,0.24523045,-0.47411495,-0.11497113,0.2776553,-0.6057354,-0.13509527,0.06937451,-0.50584394,-0.051262178,0.09244625,-0.7007387,-0.09852737,0.102469526,-0.8257363,-0.13771158,0.108546115,-0.9372097,-0.16658343,-0.019161647,-0.505186,-0.052209742,-0.023580566,-0.7233263,-0.09594027,-0.028671253,-0.8709431,-0.13586244,-0.03578032,-0.9993584,-0.16549815,-0.09779186,-0.45705995,-0.063210726,-0.13236551,-0.65366125,-0.11127671,-0.15024015,-0.78976625,-0.14739181,-0.16253297,-0.9147602,-0.17186067,-0.1742334,-0.37176555,-0.0807072,-0.22159338,-0.5126259,-0.12879576,-0.2469369,-0.6164968,-0.15451168,-0.2659073,-0.7249604,-0.1712242
open_palm,0.0,0.0,0.0,0.12901196,-0.11947267,-0.06626454,0.21309276,-0.30588087,-0.08876764,0.24689642,-0.4692238,-0.10657276,0.2764743,-0.5983901,-0.12447118,0.076828994,-0.5044802,-0.046728313,0.09833283,-0.6968191,-0.091650896,0.10766094,-0.8218077,-0.12932587,0.11385774,-0.93327284,-0.15730248,-0.012459467,-0.5055749,-0.04756872,-0.020995783,-0.72248083,-0.08931947,-0.027269255,-0.87034714,-0.12831788,-0.035200924,-0.9993791,-0.15702996,-0.09019012,-0.45842475,-0.058061663,-0.12823756,-0.6521328,-0.10476849,-0.14693783,-0.78542,-0.14108124,-0.15947616,-0.9076303,-0.16524209,-0.16384086,-0.3740086,-0.074703306,-0.21416861,-0.5133714,-0.12234044,-0.24053593,-0.61474645,-0.1488348,-0.25969523,-0.7207174,-0.16564038
open_palm,0.0,0.0,0.0,0.12904936,-0.12158248,-0.06279388,0.21392503,-0.3082462,-0.08434615,0.25316283,-0.46674687,-0.10266504,0.28846473,-0.5902095,-0.12170508,0.07360031,-0.5075938,-0.038000602,0.09980954,-0.69656914,-0.08310107,0.11588978,-0.8205124,-0.122642,0.13064116,-0.9293967,-0.15178943,-0.0131497085,-0.50876886,-0.040830847,-0.0142100025,-0.7244098,-0.08258432,-0.009601834,-0.8718861,-0.12292843,-0.0055451966,-0.9999834,-0.15258037,-0.090333134,-0.4636011,-0.053766526,-0.11817183,-0.6653149,-0.10056315,-0.12524185,-0.8033618,-0.13821554,-0.1258602,-0.92993873,-0.1635353,-0.16306953,-0.38117552,-0.072630614,-0.20688328,-0.52130204,-0.120655656,-0.23086266,-0.6266044,-0.14769824,-0.24850541,-0.734733,-0.16511333
open_palm,0.0,0.0,0.0,0.12494785,-0.12055719,-0.064657025,0.20845507,-0.3052128,-0.087320656,0.2513256,-0.46331605,-0.10621027,0.2897058,-0.59144884,-0.12556781,0.07500274,-0.50731707,-0.037681907,0.09974542,-0.6945296,-0.0825827,0.11441524,-0.81554824,-0.12133843,0.12823881,-0.92254466,-0.15029466,-0.009546944,-0.5089204,-0.040896937,-0.0090579465,-0.7222435,-0.08385016,-0.0045365407,-0.8699696,-0.12483288,0.00010842905,-0.9999988,-0.15509476,-0.08783826,-0.4626132,-0.05490509,-0.11166778,-0.6658917,-0.10558778,-0.11814038,-0.8049264,-0.14574713,-0.117959656,-0.934787,-0.1723426,-0.1639757,-0.37887,-0.07466314,-0.20421539,-0.52106446,-0.12723407,-0.22623827,-0.6277916,-0.15736541,-0.24223226,-0.7405576,-0.17692943
open_palm,0.0,0.0,0.0,0.11899192,-0.121041514,-0.06379489,0.20069541,-0.3074456,-0.08740349,0.24450205,-0.46472836,-0.1073454,0.28239828,-0.5913403,-0.12782787,0.07100614,-0.5113166,-0.03966066,0.09769283,-0.6970782,-0.085442975,0.11346023,-0.8169237,-0.12483839,0.12847354,-0.9234962,-0.15419656,-0.013385137,-0.5121776,-0.044007324,-0.012559816,-0.7252547,-0.08736206,-0.00806162,-0.87120295,-0.1282231,-0.003913575,-0.9999912,-0.15831062,-0.09093952,-0.46474406,-0.058838487,-0.112929076,-0.66662955,-0.10905538,-0.11795269,-0.80468154,-0.14775094,-0.11714393,-0.93480134,-0.17350665,-0.16629015,-0.3798829,-0.079383895,-0.20273502,-0.52397513,-0.1306605,-0.22084777,-0.6304457,-0.15892804,-0.23340015,-0.7425876,-0.1773169
open_palm,0.0,0.0,0.0,0.12740466,-0.11616676,-0.061435223,0.21306212,-0.2989913,-0.08107444,0.2548226,-0.4614321,-0.09712258,0.28469706,-0.5874542,-0.11321924,0.079080895,-0.5062061,-0.03230268,0.10272917,-0.6941671,-0.07271308,0.116574034,-0.8129532,-0.108665444,0.12912814,-0.91785187,-0.13516058,-0.006871061,-0.5091775,-0.034893524,-0.00758846,-0.72588795,-0.072040185,-0.0037461577,-0.87254417,-0.10961448,-0.0007605025,-0.9999985,-0.13733324,-0.08548886,-0.46452278,-0.047714833,-0.1080886,-0.66236025,-0.09137679,-0.11312959,-0.8000748,-0.12790598,-0.11336873,-0.92767763,-0.1523299,-0.16177678,-0.38240013,-0.0663706,-0.19847141,-0.52736586,-0.112602755,-0.21914008,-0.6315275,-0.13852705,-0.23515321,-0.7401374,-0.15501459
open_palm,0.0,0.0,0.0,0.12562773,-0.11649943,-0.06666365,0.20969869,-0.30539072,-0.08912857,0.24383396,-0.46755204,-0.10696753,0.28312257,-0.5926808,-0.12509666,0.06940636,-0.50395644,-0.04239919,0.094176136,-0.6900985,-0.08817543,0.109450065,-0.8127787,-0.12681122,0.12408722,-0.91978395,-0.15536013,-0.017419886,-0.50681424,-0.043498233,-0.017990379,-0.72299474,-0.086635396,-0.01595767,-0.8715097,-0.12668791,-0.013607096,-0.9999062,-0.15598494,-0.09506818,-0.4621984,-0.054988366,-0.12137935,-0.6673383,-0.10491111,-0.13036627,-0.8047815,-0.14389649,-0.13256666,-0.93113524,-0.16954704,-0.16931663,-0.3797238,-0.07232212,-0.21491386,-0.52213585,-0.1239575,-0.23932722,-0.62751573,-0.1534187,-0.25665563,-0.73760825,-0.17222066
open_palm,0.0,0.0,0.0,0.12632819,-0.119460925,-0.062094696,0.21195124,-0.3089667,-0.08226427,0.2507968,-0.47505274,-0.098884545,0.2938957,-0.598278,-0.115946785,0.07638538,-0.50149906,-0.035071988,0.10126367,-0.69039434,-0.078408256,0.11665396,-0.81327456,-0.11583264,0.13111523,-0.9210022,-0.14320128,-0.011475892,-0.50455815,-0.037465718,-0.012613004,-0.7225235,-0.07715026,-0.012899357,-0.87118596,-0.11554717,-0.012980658,-0.9999145,-0.14383821,-0.089467,-0.4623834,-0.04997783,-0.1155433,-0.6648699,-0.0947698,-0.12687625,-0.8022169,-0.13017486,-0.1311262,-0.9268378,-0.15389231,-0.16481836,-0.3827635,-0.06847579,-0.21144775,-0.5251292,-0.114182435,-0.23549476,-0.6308261,-0.13918434,-0.2522619,-0.7401229,-0.15519542
open_palm,0.0,0.0,0.0,0.1312892,-0.119785324,-0.058024187,0.21141133,-0.3090847,-0.07471894,0.24637914,-0.47232836,-0.08857951,0.2884003,-0.592032,-0.102774695,0.06273776,-0.50787115,-0.02652585,0.08887191,-0.6954605,-0.06613825,0.105388984,-0.81774473,-0.10220088,0.12004062,-0.9235433,-0.1289591,-0.023626635,-0.5109968,-0.029156277,-0.025545599,-0.727237,-0.065381125,-0.02430259,-0.87411237,-0.10238248,-0.024383185,-0.99970144,-0.12948565,-0.10012698,-0.46825138,-0.041698366,-0.12959932,-0.6720544,-0.083807394,-0.13936228,-0.80657,-0.11876544,-0.14314349,-0.9288573,-0.14202574,-0.17210217,-0.3864472,-0.059939485,-0.22096653,-0.5272144,-0.104617186,-0.24716729,-0.6320883,-0.1298392,-0.26522756,-0.7402211,-0.14561848
open_palm,0.0,0.0,0.0,0.12381113,-0.1216523,-0.062643014,0.20417944,-0.30848944,-0.08261377,0.24320692,-0.46902555,-0.0990602,0.27954125,-0.59588677,-0.11601078,0.0686192,-0.5082646,-0.032118794,0.09323458,-0.6930955,-0.07486087,0.10771227,-0.813504,-0.11268879,0.12099136,-0.9191757,-0.14086115,-0.015480739,-0.509732,-0.03540848,-0.015415257,-0.72502965,-0.0761146,-0.012157234,-0.87280124,-0.115568824,-0.008930228,-0.99995893,-0.14449322,-0.09171844,-0.4636521,-0.04944823,-0.11402952,-0.6662959,-0.097601414,-0.12041663,-0.8043433,-0.13560295,-0.12046671,-0.93152004,-0.16057906,-0.1664974,-0.38031542,-0.06925252,-0.20533782,-0.52349323,-0.118920095,-0.22396334,-0.62950647,-0.14654648,-0.2360702,-0.7402443,-0.16429804
open_palm,0.0,0.0,0.0,0.12679611,-0.12186975,-0.05024377,0.21100749,-0.30766785,-0.06671618,0.24782676,-0.46720552,-0.08182481,0.28014693,-0.59580314,-0.097670235,0.07133307,-0.5109651,-0.018927695,0.09548761,-0.69850713,-0.056436356,0.11232084,-0.81812835,-0.091463424,0.12855434,-0.9219026,-0.11683001,-0.010858543,-0.511806,-0.0263912,-0.010811819,-0.72948146,-0.059299838,-0.006834467,-0.8757779,-0.09524958,-0.0026192737,-0.9999953,-0.12169149,-0.08537081,-0.46877587,-0.043461535,-0.10629226,-0.67214495,-0.08308507,-0.11804347,-0.8108745,-0.117209606,-0.12249811,-0.93720675,-0.1400984,-0.15938063,-0.38762683,-0.06548501,-0.20199361,-0.53660136,-0.10748665,-0.22455768,-0.6424101,-0.12992643,-0.23937178,-0.7499074,-0.14374238
open_palm,0.0,0.0,0.0,0.12966175,-0.113753885,-0.061716046,0.21963286,-0.30296713,-0.07934116,0.2614129,-0.46883154,-0.09294508,0.29583782,-0.60069877,-0.10591255,0.082090706,-0.5117572,-0.02427754,0.11196246,-0.69848883,-0.060208563,0.1283394,-0.8165224,-0.09437025,0.14285275,-0.9200529,-0.119860254,-0.0034474395,-0.5191124,-0.024237106,0.0015483004,-0.732666,-0.055450458,0.005333495,-0.8769339,-0.09019961,0.008794971,-0.99996006,-0.11663454,-0.08241659,-0.48317337,-0.034945354,-0.09616871,-0.68734634,-0.07184814,-0.101496816,-0.8246514,-0.1044461,-0.10120865,-0.94946456,-0.12729575,-0.16110383,-0.4110634,-0.051991884,-0.19623175,-0.560256,-0.09213761,-0.21473198,-0.66732156,-0.114804305,-0.2269385,-0.7778104,-0.12952879
open_palm,0.0,0.0,0.0,0.13117543,-0.11227438,-0.060749676,0.22103243,-0.2993027,-0.07843966,0.26467228,-0.46791384,-0.09191752,0.29764578,-0.5984613,-0.1042476,0.08769554,-0.5124133,-0.024825621,0.11916048,-0.70197564,-0.059730217,0.13634178,-0.8200791,-0.09339211,0.15044203,-0.92453855,-0.118231505,0.0018407957,-0.5232569,-0.024381632,0.00805445,-0.73761296,-0.053234298,0.013627654,-0.8796954,-0.08588856,0.017534317,-0.9998451,-0.110754855,-0.07783564,-0.49020046,-0.034352414,-0.0928665,-0.69057435,-0.067499734,-0.09520499,-0.82566977,-0.09773375,-0.09249269,-0.94648874,-0.119129665,-0.15710077,-0.42082188,-0.050809033,-0.19269697,-0.5717137,-0.08654473,-0.20990367,-0.6772575,-0.106264554,-0.22027089,-0.78336173,-0.118922845
open_palm,0.0,0.0,0.0,0.12481672,-0.12025671,-0.057577234,0.21041916,-0.31209686,-0.07176652,0.25497073,-0.48139882,-0.08282184,0.28208905,-0.6087403,-0.09306201,0.0752592,-0.5162777,-0.017407928,0.10306905,-0.7081495,-0.050604694,0.117165506,-0.82656133,-0.08357903,0.12860726,-0.9316723,-0.1086267,-0.009585555,-0.5215371,-0.018844267,-0.008922511,-0.7353839,-0.04840269,-0.0078435475,-0.87813336,-0.082933106,-0.0077150036,-0.999969,-0.108991854,-0.086798705,-0.48244256,-0.03076325,-0.11056814,-0.6821027,-0.06596211,-0.11711711,-0.8193796,-0.09844307,-0.117616035,-0.9434345,-0.121178485,-0.1621733,-0.40762448,-0.048924346,-0.2048529,-0.5528156,-0.08751783,-0.22705065,-0.6581034,-0.1094986,-0.24072354,-0.7664918,-0.123664536
open_palm,0.0,0.0,0.0,0.12772352,-0.12401057,-0.058545373,0.21321045,-0.31442487,-0.07446167,0.2528522,-0.4816412,-0.087376215,0.2763184,-0.6135238,-0.09922334,0.068413295,-0.52230626,-0.011322931,0.096427724,-0.7105503,-0.04481802,0.11294832,-0.828634,-0.0792892,0.12747952,-0.93124616,-0.10480323,-0.01699297,-0.5283127,-0.011360535,-0.015238525,-0.7396277,-0.039624054,-0.010549157,-0.88115627,-0.07387494,-0.0071678585,-0.9999732,-0.099674955,-0.095326535,-0.49138957,-0.022558857,-0.11720874,-0.6944657,-0.05618941,-0.121678725,-0.82769907,-0.08737571,-0.12063193,-0.9471146,-0.109044544,-0.16972303,-0.41875556,-0.040227704,-0.20805997,-0.56448746,-0.07609002,-0.22816269,-0.66944927,-0.096331835,-0.2408614,-0.77561337,-0.109325655
open_palm,0.0,0.0,0.0,0.13229734,-0.11983107,-0.061146367,0.21809989,-0.30631548,-0.07740305,0.2538887,-0.47199175,-0.09001344,0.28500664,-0.6014042,-0.10218335,0.07426952,-0.5138621,-0.016903084,0.10390145,-0.7013333,-0.052494973,0.12199457,-0.8203221,-0.087570235,0.13830832,-0.9247082,-0.11383966,-0.009851825,-0.5188444,-0.016968198,-0.006612796,-0.7317308,-0.048772473,-0.0016201782,-0.8770462,-0.085001014,0.0033803652,-0.9999931,-0.11227285,-0.087483704,-0.48034838,-0.02835246,-0.1048402,-0.6857961,-0.06721608,-0.10800173,-0.8230462,-0.10134637,-0.10582019,-0.94644904,-0.12450018,-0.16363563,-0.40634716,-0.045984965,-0.20000875,-0.55647504,-0.08793299,-0.21634541,-0.6657132,-0.112041794,-0.22623225,-0.7775508,-0.12752393
open_palm,0.0,0.0,0.0,0.12967841,-0.1138697,-0.061163854,0.21754596,-0.30411974,-0.0779265,0.25643674,-0.4737962,-0.09074742,0.28504753,-0.60787976,-0.10247038,0.07732982,-0.5147705,-0.019233003,0.10826427,-0.7017242,-0.053994283,0.12686108,-0.81958085,-0.08821745,0.14361826,-0.9237596,-0.11384621,-0.0077371527,-0.5241641,-0.01890637,-0.0015547071,-0.7354956,-0.048403915,0.0042813853,-0.8788158,-0.08287008,0.009635085,-0.9999523,-0.109193094,-0.08588831,-0.4898573,-0.029673446,-0.1010451,-0.69274896,-0.064803936,-0.10480466,-0.8278692,-0.09670572,-0.10309723,-0.9504118,-0.119128674,-0.1629085,-0.42000636,-0.04695847,-0.19796938,-0.57190615,-0.08584864,-0.21472584,-0.68111545,-0.10842813,-0.22441916,-0.7938249,-0.12312336
